date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-09-13,16.3,11.2,20.3,0,,296,10.4,29.9,1018.4,305
2021-09-14,16.3,9.4,22.3,0,,95,7.2,22.3,1018.4,665
2021-09-15,18.4,14.2,24.1,11.1,,131,10.4,37.4,1012.5,148
2021-09-16,17.7,16,19.9,0.2,,262,15.1,38.5,1012.6,61
2021-09-17,15.2,13.3,17.3,0,,285,18,41.8,1013.2,3
2021-09-18,14.2,12.4,18,0.2,,338,15.5,41.4,1016.1,16
2021-09-19,13.1,11.1,15.5,0,,32,11.2,24.1,1018.7,54
2021-09-20,12.9,10.6,15.7,0,,10,6.8,18.4,1022,21
2021-09-21,13,11,16.3,0.7,,305,11.9,34.9,1026.4,122
2021-09-22,14,10.9,17.9,0,,298,13,34.2,1025.2,136
2021-09-23,15,10,19.8,0.7,,242,19.8,67,1013.8,185
2021-09-24,15.3,12.3,17.6,0,,268,19.4,49,1013.1,196
2021-09-25,17.7,13.1,21.1,0,,242,10.8,29.2,1015.9,35
2021-09-26,18.9,12.5,24.7,0,,127,9.4,28.4,1017.9,414
2021-09-27,18,15,20.7,0,,144,7.6,17.3,1017.4,5
2021-09-28,15.7,10.7,18.3,0.3,,272,10.4,31.3,1021.8,43
2021-09-29,13.9,9.8,16.8,15,,138,10.1,37.1,1018.3,72
2021-09-30,11.7,8.2,16.7,0,,219,14,39.6,1024.3,328
2021-10-01,12.7,7,18.9,0,,158,11.2,32,1021.3,572
2021-10-02,14.8,9.7,20.2,0,,166,10.1,29.2,1013.2,412
2021-10-03,18.1,13.9,24.7,0.2,,149,13.3,38.2,1008.4,142
2021-10-04,14.8,13.3,17.8,0.3,,245,7.9,27,1017.6,0
2021-10-05,13.1,11.2,14.8,5.1,,122,9.7,24.8,1011,0
2021-10-06,13.2,7.7,16.2,0,,192,9,24.5,1017,294
2021-10-07,12,5.1,19,0.1,,50,4.3,15.8,1028.5,607
2021-10-08,11.9,6.1,16.7,0,,70,11.5,26.6,1032.6,525
2021-10-09,9.2,4.1,15.5,0,,95,12.6,32,1033.6,605
2021-10-10,8,1.4,15,0,,120,7.9,27,1029,580
2021-10-11,8.8,2.6,14.4,1.4,,236,10.8,35.3,1021.4,286
2021-10-12,9.1,5.3,13.2,0,,289,17.6,45.4,1015.5,289
2021-10-13,8.2,4.1,12.5,1.4,,278,13,29.5,1021.1,396
2021-10-14,11,8.6,13.1,1.8,,240,11.9,26.6,1019.8,1
2021-10-15,10.9,7.2,13.6,1.7,,235,16.2,45.7,1014.5,76
2021-10-16,9.3,5.9,13,0.8,,258,10.1,25.2,1021.1,104
2021-10-17,10,6.7,12.5,1.1,,240,10.4,31,1020.6,46
2021-10-18,11.9,9.2,16.3,0,,227,8.3,26.3,1023.8,188
2021-10-19,12.8,8.4,16.7,0.1,,190,11.2,32,1018.9,130
2021-10-20,16,13.1,19.5,1.2,,206,16.9,42.5,1006.5,64
2021-10-21,13,7,17.4,1.4,,226,27,81,996.9,59
2021-10-22,7.5,6,10.5,3.7,,248,23,60.1,1009.9,2
2021-10-23,7.6,4.6,11.5,0,,264,16.6,44.3,1024.5,371
2021-10-24,7.6,3.3,12.7,0,,163,8.3,29.2,1028.6,537
2021-10-25,6.7,1.9,11.1,0,,172,7.9,25.9,1020.8,318
2021-10-26,9.9,4.6,14.1,0,,215,8.3,28.1,1020,26
2021-10-27,12.5,10.2,14.2,0,,212,11.9,27,1022.9,59
2021-10-28,11.3,7.1,16.7,0,,159,9,24.5,1020.9,514
2021-10-29,9.2,4.2,14.9,0,,148,8.6,22,1014.3,516
2021-10-30,10.3,5.1,15.2,0,,152,9.7,29.5,1009.7,431
2021-10-31,13.4,10.2,18.2,0,,163,11.2,33.1,1008.5,465
2021-11-01,10.4,8.1,12.7,1.2,,172,10.1,26.6,1002.8,1
2021-11-02,9.5,6.4,11.8,0,,178,6.8,16.6,1001.4,5
2021-11-03,7.1,2.2,12,0,,142,7.2,19.4,1003.7,106
2021-11-04,7,6.2,8.9,38.6,,355,18.7,64.4,999,0
2021-11-05,8.3,6.5,9.9,0,,265,17.3,38.2,1017,1
2021-11-06,9.2,6.9,11.7,0,,232,15.8,36.4,1024,28
2021-11-07,8.4,7.1,10.8,6.1,,228,18.7,48.2,1011.9,24
2021-11-08,8.8,7.2,10.9,0.7,,262,15.1,36,1018.9,11
2021-11-09,8.5,4.4,11.7,0,,208,7.9,18.4,1028.3,125
2021-11-10,5.2,0.3,9.1,0,,176,5.4,20.9,1025.9,431
2021-11-11,5.6,0.1,9.7,0.2,,218,6.1,20.5,1024.1,323
2021-11-12,7,3,8.5,0,,165,10.1,33.1,1020.6,0
2021-11-13,4.9,2.8,8.8,0,,148,7.6,24.8,1015.6,150
2021-11-14,6.1,5,7.3,0,,70,9.7,32.8,1024.9,37
2021-11-15,5.6,5.3,6,0,,82,12.6,27,1029.3,0
2021-11-16,6.2,4.9,7.9,0,,115,10.4,24.1,1023.8,9
2021-11-17,5.8,4.4,7.7,0,,235,12.6,32,1019.7,0
2021-11-18,8.1,6,10.2,3.1,,249,16.6,40,1023.2,0
2021-11-19,11.6,9.7,12.7,0,,266,21.2,43.9,1022.7,0
2021-11-20,11.1,9.8,11.9,0,,262,18.7,38.2,1020,1
2021-11-21,8,3.6,9.9,1.4,,257,11.9,32.4,1010.4,0
2021-11-22,3.9,0.6,6.6,0.2,,331,13.7,30.6,1022.8,319
2021-11-23,5,0.4,7.1,1.4,,250,12.6,28.1,1026.1,0
2021-11-24,6.9,5.9,7.8,0.3,,241,9.4,21.2,1022.1,1
2021-11-25,4.5,3.4,5.9,0,,199,11.2,28.4,1009.5,16
2021-11-26,4.4,2.1,6.2,0,,200,10.8,28.4,998.7,153
2021-11-27,1.9,0.5,3.6,4.9,,148,9.7,26.6,992.9,30
2021-11-28,1.9,-0.2,5.2,1.2,,194,6.5,19.8,996.9,400
2021-11-29,2.4,1.6,3.6,1.1,,286,13.3,31.7,1002.8,8
2021-11-30,3.4,1.1,6.2,7.1,,261,22.7,73.4,999.7,0
2021-12-01,5.9,2.3,8.9,4.3,,207,17.6,68,992.8,0
2021-12-02,2.3,-1.5,6.1,0,,273,25.2,76.7,996.7,320
2021-12-03,1,-2,3.9,0.7,,228,16.2,39.6,1007.2,202
2021-12-04,1.5,0.5,2.3,2.9,,166,12.2,30.2,1000.7,0
2021-12-05,0.7,0.3,1.2,0.3,,76,7.6,23,1004.9,0
2021-12-06,0.8,-0.3,2,0,,60,8.6,23.8,1015.1,0
2021-12-07,-0.4,-1.6,0.2,0,,121,14,30.2,1012.3,0
2021-12-08,-0.1,-1,1.2,0,,118,18.4,38.2,1006.4,0
2021-12-09,-1.1,-1.7,-0.7,2.9,,114,9.4,26.3,1006.3,0
2021-12-10,-0.2,-1.2,0.6,1.5,,125,6.8,19.4,1000.8,0
2021-12-11,-0.7,-1.9,-0.1,0,,199,6.8,18.7,1014.1,0
2021-12-12,1,-1.8,5.3,0.3,,194,8.3,21.2,1023.2,0
2021-12-13,7.1,5.2,9.4,1.9,,231,6.8,19.4,1026,0
2021-12-14,7.5,7,8.4,0.6,,238,9.7,23.4,1026.3,0
2021-12-15,8.7,7.7,9.9,0,,243,11.2,28.8,1029,0
2021-12-16,7.6,5.4,9.5,0.1,,287,16.6,34.6,1033.5,97
2021-12-17,5.4,4.7,6.1,0,,314,18,35.6,1037.2,0
2021-12-18,6,4.8,7.8,0.2,,289,15.5,42.8,1033.6,0
2021-12-19,6,1.5,7.3,6.2,,303,24.8,51.8,1021.8,0
2021-12-20,1.4,-0.7,3.1,0.1,,306,13.7,34.6,1024.8,254
2021-12-21,0.7,-0.5,1.4,0,,298,7.9,18,1026.8,0
2021-12-22,-0.5,-3.1,1.6,0,,212,7.6,24.8,1027,338
2021-12-23,-1.1,-3.6,1.2,7.6,,172,9.7,25.6,1011.6,0
2021-12-24,2,-5.3,5.8,5.8,,281,15.8,42.5,1000.5,0
2021-12-25,-5.5,-8.9,0.1,0,,298,4.3,19.4,1013.9,395
2021-12-26,-6.8,-10.8,-1.9,0,,113,8.6,24.5,1015.1,395
2021-12-27,-3.9,-8.3,-0.9,0,,111,14,27,1008.7,6
2021-12-28,-0.5,-4.3,2.9,1.5,,120,13.3,25.9,1000.5,0
2021-12-29,4.5,2.4,5.9,0.1,,213,7.2,22.7,1004.4,0
2021-12-30,9.3,4.6,12.9,2.8,,225,13.3,39.2,1011.7,0
2021-12-31,13,11.8,14.2,5.6,,250,19.4,49.7,1014.6,0
2022-01-01,12,9.9,12.7,0,,251,14.4,36,1021.6,0
2022-01-02,9.9,7.9,11.7,3.8,,209,13.7,39.6,1012.6,0
2022-01-03,8.9,6.2,10.8,0.7,,234,17.6,64.4,1006.3,41
2022-01-04,6.4,4.1,7.2,1.7,,219,10.8,32.8,996.6,0
2022-01-05,3.8,2.5,5.1,1,,238,16.6,46.4,998.3,108
2022-01-06,1.2,-1.4,3.9,0,,277,16.9,50.8,1014.3,405
2022-01-07,0.7,-1.5,2.9,1.4,,197,13,36,1014.1,19
2022-01-08,1.3,-0.6,3.3,0,,199,10.1,29.2,1008.5,118
2022-01-09,1.5,-0.9,4.3,0.1,,152,13,33.8,999.7,0
2022-01-10,3.1,-2.4,5.1,0.1,,289,8.6,21.2,1020.6,0
2022-01-11,-2.3,-3.4,-0.1,0,,158,9,25.2,1036,132
2022-01-12,0.9,-2.4,3.7,0.3,,239,10.1,27.7,1036.7,0
2022-01-13,4.3,3.5,5.2,0,,264,18.4,39.6,1034.4,0
2022-01-14,5.3,2.4,6.8,0.3,,279,19.4,44.3,1029.5,0
2022-01-15,1.9,0.6,3.3,0,,279,8.6,22.7,1029.1,3
2022-01-16,2.1,-1,5.5,0.5,,216,13,45.7,1020.6,0
2022-01-17,4.1,0.4,6.2,4.9,,289,25.9,72.4,1022.1,68
2022-01-18,3,-0.8,5.5,0,,275,11.2,29.9,1034.7,8
2022-01-19,4,2.4,5.2,0.7,,238,15.5,58,1022.3,137
2022-01-20,1.1,-2.4,4,0.5,,290,27.4,79.9,1015.5,122
2022-01-21,0.2,-2.9,3.4,2.2,,283,20.5,42.5,1024,433
2022-01-22,3,1.3,4.4,0.6,,301,12.2,36.4,1027.3,50
2022-01-23,5.4,4.4,6.7,0.8,,298,11.5,24.8,1032.5,0
2022-01-24,5.3,4.2,6.6,0.2,,295,9.7,25.6,1034.4,1
2022-01-25,4,3,4.6,1.4,,284,13.7,27,1031.7,6
2022-01-26,2.9,1.8,4,0.3,,265,16.9,39.6,1027.4,0
2022-01-27,4.4,3,6.3,0.8,,248,22.7,66.2,1016,0
2022-01-28,4.9,3.3,6.5,1.2,,294,28.1,66.6,1023.1,292
2022-01-29,5.8,2.7,9.6,5.7,,240,24.5,93.6,1015.2,0
2022-01-30,5.8,4.1,6.9,0,,289,38.2,89.6,1013.2,2
2022-01-31,2.9,-0.1,4.7,0.4,,261,10.8,42.5,1007.8,0
2022-02-01,3.4,1.3,6.5,4.4,,262,23,69.8,1005.9,0
2022-02-02,4.9,1.5,6.7,0.1,,295,29.9,80.6,1008.5,89
2022-02-03,4.5,1.4,6.8,4.1,,214,13.3,42.1,1015.8,1
2022-02-04,6.6,3.2,8.2,0.8,,202,27.4,85.3,1007.9,1
2022-02-05,4.5,1.3,6.4,3.5,,242,27.4,51.1,1013.6,114
2022-02-06,5.4,4,7.7,8,,215,31.7,65.2,1000.1,2
2022-02-07,3.9,2.1,6.8,0.2,,273,32.8,66.6,1010.3,107
2022-02-08,6.2,2.7,9.2,1.4,,234,24.5,49.7,1022.1,0
2022-02-09,9,8.4,10,0,,228,23.4,45.7,1022.8,0
2022-02-10,7.5,3.1,10.5,0.8,,224,18,50.8,1018.5,5
2022-02-11,3.8,0.2,6.1,0.1,,243,17.3,43.6,1022.9,134
2022-02-12,1.1,-2.7,5.4,0,,196,16.2,41.8,1031.1,483
2022-02-13,3.5,-0.8,8,0,,177,17.6,45.7,1017.1,494
2022-02-14,7.9,2.9,13.8,0,,177,20.5,52.2,1006.7,423
2022-02-15,7.4,5,10.6,1,,208,15.5,37.1,1009.3,123
2022-02-16,7.5,4.7,12.9,8.6,,206,22,70.9,997.5,0
2022-02-17,8.1,5,13,1.2,,266,37.8,93.2,992.3,86
2022-02-18,6.8,4,10.9,3.5,,226,22.7,100.4,1000.3,70
2022-02-19,6.1,3.5,8.3,3.2,,247,31.7,97.2,1005.1,62
2022-02-20,5.5,2.2,9,6.5,,224,19.1,53.3,1003.7,16
2022-02-21,5.7,3.2,10.5,3.4,,246,26.6,77.8,994.2,26
2022-02-22,5.8,4.1,8.2,1.7,,263,22.7,55.1,1010.3,207
2022-02-23,6.5,2.4,10.3,0,,261,20.9,58.3,1020.1,321
2022-02-24,5.9,1.2,10.3,0.3,,192,15.5,65.9,1012.1,52
2022-02-25,4.4,2.1,7.5,2.2,,245,19.8,50.8,1016.8,178
2022-02-26,4.1,-0.2,6.7,0,,336,13.7,32,1032,6
2022-02-27,0.5,-1.9,4.4,0,,82,8.6,20.5,1038.1,243
2022-02-28,1.7,-0.9,6,0,,114,9.4,25.6,1037,418
2022-03-01,2.1,-2.5,7.8,0,,145,10.4,26.3,1033.2,577
2022-03-02,2.1,-3,9,0,,81,4.7,15.5,1026.4,461
2022-03-03,-0.4,-3.6,2.3,0,,357,9,24.1,1022.4,90
2022-03-04,1.8,-0.6,4.4,0,,35,9.7,26.3,1024.6,4
2022-03-05,0.8,-2.3,6,0,,53,7.6,24.1,1025.5,421
2022-03-06,0.9,-0.4,2.2,0,,6,10.4,25.6,1026,0
2022-03-07,3.2,-2.5,9,0,,339,12.6,34.6,1026.2,617
2022-03-08,3.8,-2.8,11.2,0,,350,3.6,13.7,1026.4,622
2022-03-09,5,-2.5,12.1,0,,56,5.4,21.6,1026.9,625
2022-03-10,4.1,-0.6,9.3,0,,107,14,37.1,1031.4,586
2022-03-11,3,-2.2,8.6,0,,117,20.5,45.7,1029.7,635
2022-03-12,4.8,-2.1,12,0,,121,15.8,35.6,1026,638
2022-03-13,6.6,-1.2,13.3,0,,115,15.5,35.6,1023,641
2022-03-14,7.6,1.8,13.7,1.3,,161,13,31,1025.6,443
2022-03-15,8.5,2.5,12.6,0,,192,7.2,18.7,1027.2,271
2022-03-16,6.5,3.1,11.3,0,,46,11.2,25.6,1028.5,597
2022-03-17,7.7,4,11.9,0,,121,12.2,32,1030.6,0
2022-03-18,8.6,5.5,13.3,0,,8,13.7,31.7,1042.1,549
2022-03-19,6.3,1,10.9,0,,50,18.7,46.4,1043.8,568
2022-03-20,6.6,0.4,12.7,0,,103,19.1,50,1039.4,660
2022-03-21,7.6,0.9,14.1,0,,127,13.3,40.3,1036.8,662
2022-03-22,8.8,1,17.5,0,,124,8.3,26.6,1034.7,679
2022-03-23,9.9,0.7,19.6,0,,50,7.6,27,1031,676
2022-03-24,8.6,0.7,16.5,0,,25,5.8,15.5,1029.8,681
2022-03-25,10,1.7,17.3,0,,303,7.6,28.4,1029.3,575
2022-03-26,9.4,5,13.9,0,,300,15.5,39.2,1029,228
2022-03-27,9.7,1.6,16.4,0,,,6.5,25.9,1030.3,667
2022-03-28,10.8,5.3,17.2,0,,267,15.1,39.6,1020.1,701
2022-03-29,8,3.6,12.9,0,,297,17.6,41.4,1010.5,472
2022-03-30,5.3,1.4,9.2,0,,30,10.8,36,1005.7,37
2022-03-31,3.8,-1,7.3,0,,81,24.5,64.1,1004.6,331
2022-04-01,3.7,0.3,7.6,0,,49,28.4,58.3,1006.7,269
2022-04-02,2.1,-2.2,6.5,0,,19,22.7,50.4,1014.4,134
2022-04-03,2.8,-3.9,8,0.1,,293,14.4,46.4,1017.9,223
2022-04-04,3.9,1,8.1,9.7,,232,23,62.6,1006.1,74
2022-04-05,7,4.8,9.1,3.4,,266,18,52.6,1001.1,101
2022-04-06,10.5,8.8,12.5,0.1,,235,16.9,47.5,999.4,1
2022-04-07,10.2,6.2,14.5,8.5,,215,21.6,69.5,987.2,176
2022-04-08,7,2.8,9.4,0.8,,260,21.6,67.7,993.6,127
2022-04-09,5.7,2.6,10.2,0.4,,271,20.5,67,1004,362
2022-04-10,5.1,2.6,8.9,0.9,,274,18.7,49.3,1015.6,203
2022-04-11,7.1,1.9,12.7,0,,275,11.9,36,1019.6,579
2022-04-12,9.9,1.3,16.5,0,,110,11.5,31.3,1018.9,712
2022-04-13,14.2,6.1,21.7,0,,130,10.8,26.6,1017.7,528
2022-04-14,12.5,8.1,16.8,4.2,,307,9.4,28.4,1019.4,153
2022-04-15,7.9,2.8,10.8,0.4,,310,19.4,40,1025,0
2022-04-16,6.6,1.7,12.7,0,,26,16.2,39.2,1034.1,600
2022-04-17,8.4,0.7,15.1,0,,1,10.1,28.8,1029.9,770
2022-04-18,9.2,2.4,15.5,0,,32,10.4,30.6,1020.5,748
2022-04-19,8.7,3.1,13.5,0,,28,16.6,42.8,1016,552
2022-04-20,9.5,5.6,14.2,0.2,,4,14.4,40,1016.3,136
2022-04-21,9.5,6.9,12,0.1,,36,10.1,26.3,1014,3
2022-04-22,9.5,4.7,13.7,0,,57,14.8,40.7,1011.2,34
2022-04-23,11.5,4.4,17.6,0,,72,16.9,37.4,1010.4,670
2022-04-24,11.1,4.8,17.2,0.3,,50,18.7,41.8,1005.6,461
2022-04-25,8.8,5.1,13.7,0,,20,14.4,33.5,1011.7,366
2022-04-26,11.5,3.7,17.4,0,,51,8.3,27.7,1017.2,632
2022-04-27,12.1,6.2,17.9,0,,353,11.2,35.6,1023.8,570
2022-04-28,11.5,4.9,17.6,0,,335,8.6,40,1028.3,568
2022-04-29,12.9,5.3,19.2,0,,55,5,23.4,1027.6,687
2022-04-30,13.1,7.2,19.8,0,,43,7.2,25.2,1023.1,307
2022-05-01,11.7,6.2,15.4,0,,10,11.5,24.8,1022.5,269
2022-05-02,13.4,6.6,19.5,0,,359,7.6,29.2,1019.3,744
2022-05-03,13,7.7,18.4,0,,343,9,28.8,1017.1,500
2022-05-04,14.2,6.5,19.4,0.6,,62,5.4,17.3,1017.8,147
2022-05-05,14.3,9.4,18.9,0,,349,11.2,27.4,1020.4,366
2022-05-06,14.4,6.5,20,0,,324,5.8,22,1024.2,550
2022-05-07,17,10.2,22.7,1,,257,10.8,37.4,1022.2,506
2022-05-08,14.9,8.5,19.7,0,,346,12.6,32.8,1025.6,700
2022-05-09,14.6,6.4,21.3,0,,73,9.7,25.6,1027.5,849
2022-05-10,19.7,10,26.9,0,,166,10.4,33.8,1018.7,671
2022-05-11,21.7,15.7,28.9,3.3,,217,14.4,58.7,1010.5,291
2022-05-12,16.6,13.2,20.4,0,,268,17.3,55.8,1014.6,445
2022-05-13,15.2,9.6,19.1,0,,252,14.4,45,1017.2,356
2022-05-14,15.7,10.9,20.7,0,,276,16.6,41.4,1019.3,345
2022-05-15,15.4,7.9,22.1,0,,343,7.6,22,1021.7,856
2022-05-16,18.6,9.9,26,5.8,,91,13.7,29.2,1018.7,739
2022-05-17,17.3,12.9,22,0.6,,320,7.9,24.8,1020.4,196
2022-05-18,18.5,11.1,24.6,0,,122,14,31.3,1025.1,811
2022-05-19,22.3,14.5,28.7,0,,170,11.2,28.8,1020.2,769
2022-05-20,20.5,16.7,25.9,9.7,,281,13,60.8,1016.5,491
2022-05-21,15.6,11.9,19.1,1.7,,275,26.3,62.6,1015.9,400
2022-05-22,14.6,10.2,19.5,0,,296,12.2,27,1016.3,423
2022-05-23,17.7,9.9,23,1.8,,118,15.5,38.9,1008.6,693
2022-05-24,17.6,11.8,23,0.1,,233,13,46.8,1005.5,238
2022-05-25,16.1,9.6,20.9,0,,242,9.7,36,1014.2,462
2022-05-26,17.2,13.9,21.3,1.5,,256,19.1,53.3,1016.5,228
2022-05-27,14,8.5,18.5,2.3,,281,23.4,61.9,1014.4,383
2022-05-28,11.4,8.6,16.3,0.2,,280,24.8,64.1,1013.3,234
2022-05-29,12,9.6,15.2,0.3,,253,10.4,29.2,1011.8,93
2022-05-30,12.2,7.9,17.5,0,,282,12.2,37.1,1012.6,161
2022-05-31,14.9,7.9,21,2.1,,209,6.8,26.3,1014.7,637
2022-06-01,15.2,11.9,20.1,3.6,,260,11.9,45.4,1013.6,465
2022-06-02,14.6,10,19.7,0,,276,12.6,38.5,1020.3,492
2022-06-03,18.6,7.9,25.9,0,,105,7.9,28.1,1020.4,843
2022-06-04,19,12.2,24.6,0,,34,13.7,29.5,1019.8,297
2022-06-05,20.7,10.1,28.4,4.5,,84,11.5,33.5,1017.9,824
2022-06-06,20.1,14.7,25.9,1.7,,231,9.4,50,1014,323
2022-06-07,19.2,13.1,24.9,0,,225,8.3,29.5,1012.7,444
2022-06-08,20.6,14.2,26.4,0,,197,7.2,29.5,1008.7,331
2022-06-09,18.6,15.7,21.6,0.2,,282,10.8,27.4,1011.8,125
2022-06-10,19.8,12.8,25.9,0,,299,13.3,38.5,1021.4,846
2022-06-11,22.4,16.5,27.4,0.7,,244,10.4,37.1,1021.3,225
2022-06-12,21,15.3,27,0,,340,10.4,34.6,1019.4,465
2022-06-13,16.9,12.2,21.8,0,,311,18.4,54.4,1018.4,503
2022-06-14,15.2,10.5,20.8,0,,300,14,48.6,1022,473
2022-06-15,18.7,8.7,26.3,0,,73,7.2,23.4,1019.6,818
2022-06-16,19.2,13,25.1,0,,4,14.4,37.1,1019,697
2022-06-17,20.8,13.2,26.7,0,,307,9.4,30.2,1023,673
2022-06-18,26.9,17.7,34.6,0,,231,13,38.5,1015.4,823
2022-06-19,25.1,14.7,37.1,2.9,,76,18.7,51.1,1008.5,605
2022-06-20,14.5,11.5,18.2,6.8,,349,11.9,42.5,1011.9,147
2022-06-21,18.1,10.7,25,0,,288,13.7,34.9,1013.7,763
2022-06-22,21.3,11.7,28.3,0,,311,7.9,26.6,1012.6,924
2022-06-23,23.6,14,30.5,0,,59,10.8,30.6,1014.1,926
2022-06-24,25.4,18.5,33.3,0,,132,13.3,41.4,1009.3,667
2022-06-25,23.9,19,30.3,0,,96,6.5,23.4,1011.4,352
2022-06-26,26.3,18.5,32.6,0,,138,7.2,26.6,1014.1,622
2022-06-27,28.1,20.4,35.6,1.6,,138,14.4,52.2,1013.4,717
2022-06-28,21.4,17,26.9,0,,318,13.7,39.2,1020.1,363
2022-06-29,21.4,16.4,25.3,0,,85,14,28.1,1017.4,412
2022-06-30,23.3,18.9,28.1,0,,65,10.1,23.8,1012.7,505
2022-07-01,19.5,15.1,26.9,1.2,,288,15.8,50,1015.4,191
2022-07-02,20.8,13,27.2,0,,212,7.9,27.4,1022.8,836
2022-07-03,24.3,15.8,30.3,0.3,,138,10.4,38.5,1017.4,819
2022-07-04,21.2,15.6,25.6,0,,302,14,35.3,1017.9,670
2022-07-05,20.5,14.4,26,0.1,,307,11.9,34.2,1020,692
2022-07-06,17.8,14.7,20.8,3.1,,301,16.6,39.6,1021.3,273
2022-07-07,15.6,12.7,20.6,6.9,,241,13.3,50,1017.7,40
2022-07-08,17.1,14.4,20.9,0,,289,17.6,40.7,1025.2,183
2022-07-09,16.4,12.5,20.7,6.3,,289,15.5,41.4,1022.4,111
2022-07-10,16.1,13,20.5,0,,300,19.1,41.8,1019.6,131
2022-07-11,17.9,11.7,23.8,0,,308,13.7,32,1020.9,630
2022-07-12,20.8,12.2,27.5,0,,314,12.6,42.1,1022.5,796
2022-07-13,24.1,16.8,30.9,0,,264,12.2,43.6,1018,172
2022-07-14,19.6,14.7,25,0,,317,17.3,41.4,1017.1,695
2022-07-15,16.8,12.2,21.2,0,,282,17.6,44.6,1019.2,224
2022-07-16,17.9,13.8,22.3,1.4,,280,20.5,49.3,1019.6,385
2022-07-17,17.7,11.1,24.1,0,,289,11.9,32,1026.1,719
2022-07-18,22.9,14,29.2,0,,242,6.1,27,1023.6,654
2022-07-19,27.1,15.4,35.8,0,,124,6.8,22,1019.5,877
2022-07-20,30,19.3,37.9,0,,118,9.4,31.7,1017.4,828
2022-07-21,24.8,20,29.7,1.7,,208,11.5,32,1016.7,365
2022-07-22,21.2,17.4,25.5,1.9,,273,12.2,31.3,1018.1,369
2022-07-23,18.9,14.6,24.8,1.5,,308,11.2,32.8,1017.9,385
2022-07-24,21.5,12.8,28.7,0,,261,7.9,24.5,1019.4,882
2022-07-25,26,18,35.7,6.5,,160,13.7,52.9,1010.4,601
2022-07-26,19.8,16.3,24.5,2.1,,285,14.8,49.3,1013,299
2022-07-27,17.1,12.6,21.5,0,,296,14,33.1,1017.8,235
2022-07-28,18.1,10.5,24.1,0,,331,6.8,24.8,1019.9,815
2022-07-29,22,14.7,28.9,0,,78,14.4,34.6,1017.7,544
2022-07-30,21.8,16.6,26.9,0,,73,10.1,30.2,1016.6,449
2022-07-31,22.9,13.8,29,0,,282,7.6,34.6,1014.9,623
2022-08-01,21.3,17.5,25.4,0,,298,14.4,34.9,1014.7,87
2022-08-02,22.5,16.5,28.4,0,,308,6.8,27.7,1018,587
2022-08-03,27,19.1,34.4,0,,182,5.8,22,1015.8,819
2022-08-04,29.7,18.9,37.3,0,,144,7.9,38.5,1013.1,822
2022-08-05,23.2,16,29.1,0.4,,320,15.8,44.3,1014.5,167
2022-08-06,18,13.2,23.8,0,,317,14.4,41,1025.1,680
2022-08-07,19,11.5,25.5,0,,48,5.8,21.6,1025.1,664
2022-08-08,21.2,13.1,28.3,0,,33,8.3,27.4,1024.5,566
2022-08-09,22.3,16.6,28.2,0,,28,13,28.8,1027,553
2022-08-10,22.2,14.3,29.1,0,,18,9,26.6,1026.6,830
2022-08-11,23.6,14.9,30.1,0,,77,9.7,26.6,1023.5,809
2022-08-12,23.9,15.5,30.2,0,,88,10.1,38.2,1021.5,784
2022-08-13,24,18.6,29.4,0.2,,69,8.3,34.9,1018,142
2022-08-14,26.3,20.2,32.4,0,,82,9.7,36,1011.1,732
2022-08-15,23.8,19.3,31.7,20.4,,107,10.8,49.7,1005.5,419
2022-08-16,24,18.1,30.3,0,,222,5.8,24.8,1008.9,631
2022-08-17,26.3,18.1,32.3,0,,80,6.1,19.4,1011.1,578
2022-08-18,25.7,20.1,34.4,12.9,,55,9.4,55.1,1010.2,326
2022-08-19,21.7,19.9,24,0.8,,328,15.1,31.7,1010.6,35
2022-08-20,20.2,19.3,22.1,1,,311,11.2,25.9,1014.3,0
2022-08-21,19.8,15.3,25.3,0,,335,11.2,28.4,1015.8,357
2022-08-22,19.6,13.7,24.4,0,,63,8.3,28.4,1017.3,149
2022-08-23,20.9,17.5,25.9,0,,32,11.9,30.2,1018.7,244
2022-08-24,21.5,16.3,27.5,0,,16,7.9,23.8,1020.9,442
2022-08-25,22.5,17.3,28.2,0,,52,10.4,32.4,1018.8,358
2022-08-26,22,19.1,29.2,17.4,,39,9,40.3,1013.4,231
2022-08-27,20.5,18.2,24.2,5.4,,331,13.7,36,1012.4,49
2022-08-28,17.7,14.8,21.8,0,,312,15.1,28.8,1016.5,267
2022-08-29,16.8,12.9,23.5,0,,287,11.5,22.3,1019.5,282
2022-08-30,17.5,13.2,23,0,,20,8.5,25.9,1021.7,360
2022-08-31,17.9,13.5,22.9,0,,54,12.1,27.8,1023.2,570
2022-09-01,17.1,13,23,0,,58,11.3,25.9,1023.3,642
2022-09-02,17,11.5,22.1,0,,87,12.6,41,1021.2,414
2022-09-03,16.7,10.7,22.5,0,,92,14.8,36.7,1018.9,384
2022-09-04,18.3,12.8,24.5,0,,87,14.8,35.3,1022.1,732
2022-09-05,18.5,13.2,24.1,0,,91,16.2,35.6,1024.6,744
2022-09-06,18.1,13.2,22.6,0,,92,16.2,36.7,1020.4,420
2022-09-07,19.5,13.6,25.7,0,,101,12.2,34.2,1014.5,408
2022-09-08,16.5,14.8,18,13.2,,104,10.8,27.4,1009.7,6
